,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
0,2021-01-01,1609434000,16.6,4.4,9.9,16.6,4.1,9.1,-1.0,49.3,0.0,0.0,0.0,,0.0,0.0,37.8,14.4,25.6,1026.2,4.8,13.0,199.3,17.2,7.0,06:31:46,1609457506,17:21:20,1609496480,0.57,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']",obs
1,2021-01-02,1609520400,19.5,1.7,10.5,19.5,1.7,10.1,2.2,59.9,0.0,0.0,0.0,,0.0,0.0,21.2,8.6,66.3,1022.5,13.4,11.9,199.7,17.2,7.0,06:32:04,1609543924,17:21:58,1609582918,0.61,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']",obs
2,2021-01-03,1609606800,16.8,4.6,11.1,16.8,4.6,10.9,5.1,68.2,0.0,0.0,0.0,,0.0,0.0,29.5,11.2,35.9,1022.7,67.8,12.5,150.6,12.9,6.0,06:32:21,1609630341,17:22:37,1609669357,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
3,2021-01-04,1609693200,18.0,11.0,14.4,18.0,11.0,14.4,6.9,61.4,0.0,0.0,0.0,,0.0,0.0,26.6,10.1,33.8,1021.6,50.1,11.9,131.0,11.2,5.0,06:32:37,1609716757,17:23:16,1609755796,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
4,2021-01-05,1609779600,17.7,13.7,15.3,17.7,13.7,15.3,9.4,68.5,0.0,0.0,0.0,,0.0,0.0,26.6,11.2,32.6,1021.0,85.5,11.9,85.6,7.4,3.0,06:32:52,1609803172,17:23:55,1609842235,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
5,2021-01-06,1609866000,15.2,12.3,14.0,15.2,12.3,14.0,7.2,63.7,0.0,0.0,0.0,,0.0,0.0,36.0,16.2,28.7,1019.9,99.5,13.1,83.8,7.3,3.0,06:33:05,1609889585,17:24:35,1609928675,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"['48830099999', 'remote', '59417099999']",obs
6,2021-01-07,1609952400,12.4,7.2,9.4,12.4,3.5,7.2,6.5,82.4,1.2,100.0,41.67,['rain'],0.0,0.0,50.8,22.7,29.2,1022.3,99.9,7.8,45.7,3.8,2.0,06:33:18,1609975998,17:25:15,1610015115,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
7,2021-01-08,1610038800,6.9,4.9,6.0,4.9,0.6,2.5,1.3,72.9,0.001,100.0,4.17,['rain'],0.0,0.0,58.7,26.3,30.1,1027.8,99.8,12.5,41.9,3.6,2.0,06:33:28,1610062408,17:25:56,1610101556,0.82,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
8,2021-01-09,1610125200,8.6,5.4,6.9,6.5,1.8,4.3,-3.0,50.2,0.0,0.0,0.0,,0.0,0.0,41.8,18.4,27.4,1025.9,95.0,12.5,92.7,8.0,5.0,06:33:38,1610148818,17:26:37,1610187997,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"['48830099999', 'remote', '59417099999']",obs
9,2021-01-10,1610211600,10.7,6.2,8.3,10.7,3.2,6.6,-2.6,46.5,0.0,0.0,0.0,,0.0,0.0,37.4,16.6,33.7,1025.0,86.6,12.5,114.8,9.9,5.0,06:33:46,1610235226,17:27:18,1610274438,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
10,2021-01-11,1610298000,12.1,7.4,9.2,12.1,3.6,7.1,-3.9,40.1,0.0,0.0,0.0,,0.0,0.0,63.4,29.5,20.0,1029.5,70.4,12.5,110.5,9.5,4.0,06:33:53,1610321633,17:27:59,1610360879,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
11,2021-01-12,1610384400,16.4,7.1,11.4,16.4,6.5,10.9,-0.6,45.2,0.0,0.0,0.0,,0.0,0.0,42.5,17.3,22.6,1026.5,54.9,12.5,192.5,16.6,7.0,06:33:59,1610408039,17:28:41,1610447321,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
12,2021-01-13,1610470800,20.4,3.4,12.2,20.4,3.4,12.2,2.0,53.8,0.0,0.0,0.0,,0.0,0.0,24.1,9.0,178.3,1019.0,19.7,12.5,202.2,17.4,7.0,06:34:03,1610494443,17:29:22,1610533762,0.0,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']",obs
13,2021-01-14,1610557200,21.7,5.7,13.0,21.7,5.7,13.0,5.4,63.2,0.0,0.0,0.0,,0.0,0.0,18.0,8.3,188.0,1017.4,12.7,12.5,191.0,16.4,7.0,06:34:06,1610580846,17:30:04,1610620204,0.03,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']",obs
14,2021-01-15,1610643600,20.0,6.5,13.9,20.0,6.5,13.9,10.2,79.9,0.0,0.0,0.0,,0.0,0.0,25.9,10.4,203.1,1015.5,51.8,9.8,159.8,13.7,7.0,06:34:07,1610667247,17:30:45,1610706645,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
15,2021-01-16,1610730000,18.3,12.9,15.9,18.3,12.9,15.9,13.0,83.0,0.1,100.0,4.17,['rain'],0.0,0.0,25.6,7.6,53.2,1016.8,96.0,12.5,70.3,6.1,4.0,06:34:08,1610753648,17:31:27,1610793087,0.1,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
16,2021-01-17,1610816400,16.6,10.2,12.6,16.6,10.2,12.6,7.1,69.7,0.3,100.0,8.33,['rain'],0.0,0.0,65.2,29.9,20.8,1026.5,96.4,9.6,27.5,2.4,1.0,06:34:07,1610840047,17:32:09,1610879529,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
17,2021-01-18,1610902800,17.9,8.1,11.8,17.9,5.5,11.2,2.4,53.9,0.0,0.0,0.0,,0.0,0.0,43.6,19.8,30.7,1024.9,18.4,12.5,206.7,17.8,8.0,06:34:04,1610926444,17:32:50,1610965970,0.16,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']",obs
18,2021-01-19,1610989200,21.1,3.7,12.6,21.1,3.7,12.6,5.7,66.0,0.0,0.0,0.0,,0.0,0.0,32.0,12.6,192.5,1019.0,0.0,12.5,209.6,17.9,8.0,06:34:00,1611012840,17:33:32,1611052412,0.19,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']",obs
19,2021-01-20,1611075600,19.6,6.4,13.3,19.6,6.4,13.2,9.6,79.3,0.0,0.0,0.0,,0.0,0.0,33.5,13.0,199.5,1017.2,45.5,12.5,162.4,14.0,7.0,06:33:55,1611099235,17:34:13,1611138853,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
20,2021-01-21,1611162000,20.3,9.9,15.5,20.3,9.9,15.5,12.7,84.8,0.0,0.0,0.0,,0.0,0.0,21.2,6.8,212.6,1016.2,81.2,11.1,123.6,10.6,5.0,06:33:48,1611185628,17:34:55,1611225295,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
21,2021-01-22,1611248400,21.2,12.4,16.7,21.2,12.4,16.7,12.9,79.8,0.0,0.0,0.0,,0.0,0.0,31.3,10.1,26.7,1015.8,64.0,9.9,104.0,8.9,5.0,06:33:40,1611272020,17:35:36,1611311736,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
22,2021-01-23,1611334800,21.5,9.7,16.3,21.5,9.7,16.3,12.2,78.1,0.0,0.0,0.0,,0.0,0.0,23.4,9.4,191.7,1015.1,42.9,10.5,156.9,13.5,6.0,06:33:31,1611358411,17:36:17,1611398177,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
23,2021-01-24,1611421200,24.4,12.9,18.1,24.4,12.9,18.1,13.8,77.9,0.0,0.0,0.0,,0.0,0.0,46.1,20.2,184.2,1013.7,45.3,13.5,195.2,16.9,7.0,06:33:20,1611444800,17:36:57,1611484617,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
24,2021-01-25,1611507600,21.7,17.4,19.3,21.7,17.4,19.3,17.2,88.2,2.3,100.0,58.33,['rain'],0.0,0.0,32.4,7.9,155.5,1015.6,97.1,12.5,50.4,4.3,2.0,06:33:08,1611531188,17:37:38,1611571058,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
25,2021-01-26,1611594000,24.3,16.5,18.8,24.3,16.5,18.8,15.8,83.6,0.2,100.0,8.33,['rain'],0.0,0.0,26.6,10.4,46.0,1016.9,80.3,11.1,71.8,6.3,3.0,06:32:55,1611617575,17:38:18,1611657498,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48830099999', 'remote', '59417099999']",obs
26,2021-01-27,1611680400,23.0,13.3,17.8,23.0,13.3,17.8,14.1,80.0,0.0,0.0,0.0,,0.0,0.0,27.7,11.5,139.3,1016.6,66.5,10.5,148.3,12.8,7.0,06:32:40,1611703960,17:38:58,1611743938,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
27,2021-01-28,1611766800,17.9,13.7,15.5,17.9,13.7,15.5,10.8,74.1,0.001,100.0,4.17,['rain'],0.0,0.0,50.4,23.0,23.6,1022.6,79.8,11.9,90.7,7.8,4.0,06:32:24,1611790344,17:39:38,1611830378,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
28,2021-01-29,1611853200,21.1,13.2,15.7,21.1,13.2,15.7,9.4,66.9,0.0,0.0,0.0,,0.0,0.0,29.5,11.9,75.1,1021.4,61.0,12.5,129.0,11.1,5.0,06:32:07,1611876727,17:40:17,1611916817,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
29,2021-01-30,1611939600,18.4,10.7,15.2,18.4,10.7,15.2,12.4,83.5,0.4,100.0,12.5,['rain'],0.0,0.0,27.0,10.1,151.5,1020.4,79.8,8.5,87.5,7.6,4.0,06:31:48,1611963108,17:40:56,1612003256,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
30,2021-01-31,1612026000,20.0,15.2,17.3,20.0,15.2,17.3,14.6,84.7,0.5,100.0,8.33,['rain'],0.0,0.0,31.0,13.3,151.5,1019.7,85.6,10.5,71.7,6.1,3.0,06:31:29,1612049489,17:41:35,1612089695,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
31,2021-02-01,1612112400,22.7,16.4,19.0,22.7,16.4,19.0,16.0,83.1,0.5,100.0,16.67,['rain'],0.0,0.0,29.2,12.2,189.7,1018.6,90.6,11.3,97.5,8.4,5.0,06:31:07,1612135867,17:42:13,1612176133,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
32,2021-02-02,1612198800,23.1,15.0,18.8,23.1,15.0,18.8,15.5,82.7,0.0,0.0,0.0,,0.0,0.0,24.5,10.4,168.2,1019.1,77.7,8.6,131.4,11.2,6.0,06:30:45,1612222245,17:42:51,1612262571,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
33,2021-02-03,1612285200,24.9,13.7,18.7,24.9,13.7,18.7,14.8,79.6,0.0,0.0,0.0,,0.0,0.0,25.9,10.8,170.7,1019.7,65.8,11.1,127.8,11.0,6.0,06:30:21,1612308621,17:43:28,1612349008,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
34,2021-02-04,1612371600,22.7,14.5,17.9,22.7,14.5,17.9,14.7,82.1,0.0,0.0,0.0,,0.0,0.0,31.0,12.2,173.0,1020.3,48.6,12.5,125.9,10.8,5.0,06:29:57,1612394997,17:44:05,1612435445,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
35,2021-02-05,1612458000,25.9,11.7,18.6,25.9,11.7,18.6,14.0,77.0,0.0,0.0,0.0,,0.0,0.0,28.4,10.1,187.8,1018.5,49.3,11.1,162.3,14.0,7.0,06:29:30,1612481370,17:44:41,1612521881,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
36,2021-02-06,1612544400,25.9,11.6,19.0,25.9,11.6,19.0,13.0,71.3,0.0,0.0,0.0,,0.0,0.0,25.9,10.1,188.9,1017.2,17.5,10.6,224.7,19.3,8.0,06:29:03,1612567743,17:45:18,1612608318,0.8,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']",obs
37,2021-02-07,1612630800,26.4,12.1,18.8,26.4,12.1,18.8,13.9,76.1,0.0,0.0,0.0,,0.0,0.0,31.3,11.5,202.2,1016.4,40.4,11.1,169.4,14.7,8.0,06:28:35,1612654115,17:45:53,1612694753,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
38,2021-02-08,1612717200,23.4,16.1,18.8,23.4,16.1,18.8,15.6,82.7,4.993,100.0,8.33,['rain'],0.0,0.0,37.8,13.7,3.1,1018.2,77.5,10.5,127.4,11.0,6.0,06:28:05,1612740485,17:46:28,1612781188,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
39,2021-02-09,1612803600,15.8,12.6,13.7,15.8,12.6,13.7,13.0,95.2,33.992,100.0,25.0,['rain'],0.0,0.3,43.2,19.1,12.0,1018.0,97.4,9.1,20.0,1.7,1.0,06:27:34,1612826854,17:47:03,1612867623,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
40,2021-02-10,1612890000,20.2,13.0,15.8,20.2,13.0,15.8,12.5,81.9,0.1,100.0,4.17,['rain'],0.0,0.0,38.2,14.4,27.9,1016.4,46.6,13.3,175.2,15.1,7.0,06:27:03,1612913223,17:47:37,1612954057,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
41,2021-02-11,1612976400,21.1,9.4,16.2,21.1,9.4,16.2,11.5,75.8,0.0,0.0,0.0,,0.0,0.0,30.2,13.7,32.1,1016.9,30.2,10.0,224.5,19.5,8.0,06:26:30,1612999590,17:48:11,1613040491,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
42,2021-02-12,1613062800,23.0,14.1,17.7,23.0,14.1,17.7,12.4,71.9,0.0,0.0,0.0,,0.0,0.0,20.2,6.5,30.6,1017.4,58.5,,173.0,14.9,7.0,06:25:56,1613085956,17:48:44,1613126924,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['remote'],obs
43,2021-02-13,1613149200,22.3,13.7,18.1,22.3,13.7,18.1,13.3,75.5,0.0,0.0,0.0,,0.0,0.0,22.0,7.6,185.3,1017.2,65.3,10.0,139.5,12.0,6.0,06:25:21,1613172321,17:49:17,1613213357,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
44,2021-02-14,1613235600,24.7,14.4,19.3,24.7,14.4,19.3,14.3,74.0,0.0,0.0,0.0,,0.0,0.0,25.2,10.4,204.7,1016.5,45.2,11.9,152.9,13.1,7.0,06:24:45,1613258685,17:49:50,1613299790,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
45,2021-02-15,1613322000,25.7,12.4,19.0,25.7,12.4,19.0,13.9,74.4,0.0,0.0,0.0,,0.0,0.0,36.7,15.8,185.0,1014.1,29.8,11.9,181.5,15.8,8.0,06:24:07,1613345047,17:50:21,1613386221,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
46,2021-02-16,1613408400,22.4,15.7,18.8,22.4,15.7,18.8,15.3,80.9,0.1,100.0,4.17,['rain'],0.0,0.0,38.2,15.5,76.7,1015.9,70.9,9.1,91.6,7.9,3.0,06:23:29,1613431409,17:50:53,1613472653,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
47,2021-02-17,1613494800,21.1,16.4,18.3,21.1,16.4,18.3,11.5,64.9,0.0,0.0,0.0,,0.0,0.0,41.8,19.1,19.5,1020.8,88.1,12.5,86.9,7.7,3.0,06:22:50,1613517770,17:51:24,1613559084,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
48,2021-02-18,1613581200,21.4,16.4,18.7,21.4,16.4,18.7,12.3,66.4,0.0,0.0,0.0,,0.0,0.0,24.8,10.8,42.0,1023.6,97.2,12.5,88.0,7.6,3.0,06:22:10,1613604130,17:51:54,1613645514,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"['48830099999', 'remote', '59417099999']",obs
49,2021-02-19,1613667600,22.4,16.3,18.6,22.4,16.3,18.6,12.1,67.0,0.0,0.0,0.0,,0.0,0.0,17.3,5.8,119.4,1023.2,80.6,13.3,160.2,13.8,7.0,06:21:30,1613690490,17:52:24,1613731944,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
50,2021-02-20,1613754000,24.5,15.0,18.9,24.5,15.0,18.9,13.1,70.8,0.0,0.0,0.0,,0.0,0.0,27.0,11.5,202.2,1019.5,39.5,10.0,180.1,15.6,7.0,06:20:48,1613776848,17:52:53,1613818373,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
51,2021-02-21,1613840400,25.4,13.7,19.4,25.4,13.7,19.4,13.4,70.2,0.0,0.0,0.0,,0.0,0.0,37.4,16.2,190.9,1016.0,10.1,11.0,240.1,20.7,8.0,06:20:05,1613863205,17:53:22,1613904802,0.3,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']",obs
52,2021-02-22,1613926800,25.9,14.6,20.3,25.9,14.6,20.3,15.6,76.4,0.0,0.0,0.0,,0.0,0.0,29.5,12.2,198.3,1015.2,64.4,12.5,163.5,14.2,7.0,06:19:22,1613949562,17:53:51,1613991231,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
53,2021-02-23,1614013200,26.2,15.1,20.8,26.2,15.1,20.8,16.4,77.8,0.0,0.0,0.0,,0.0,0.0,28.1,12.2,206.1,1014.4,57.1,10.3,186.8,16.1,7.0,06:18:38,1614035918,17:54:19,1614077659,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
54,2021-02-24,1614099600,24.2,15.9,19.9,24.2,15.9,19.9,16.3,81.1,0.0,0.0,0.0,,0.0,0.0,50.0,22.7,177.8,1011.5,60.5,11.1,171.4,14.9,7.0,06:17:53,1614122273,17:54:47,1614164087,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
55,2021-02-25,1614186000,21.8,18.4,20.1,21.8,18.4,20.1,18.3,89.4,1.3,100.0,29.17,['rain'],0.0,0.0,44.3,19.4,174.7,1008.0,95.5,10.6,71.4,6.1,3.0,06:17:07,1614208627,17:55:14,1614250514,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
56,2021-02-26,1614272400,27.6,16.0,21.2,28.2,16.0,21.3,17.8,81.9,0.001,100.0,4.17,['rain'],0.0,0.0,45.7,18.4,66.8,1008.3,86.6,11.9,94.0,8.0,3.0,06:16:20,1614294980,17:55:40,1614336940,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
57,2021-02-27,1614358800,15.8,12.4,14.1,15.8,12.4,14.1,11.7,85.8,4.2,100.0,33.33,['rain'],0.0,0.0,41.0,18.0,23.7,1013.9,99.6,10.6,35.5,3.0,1.0,06:15:33,1614381333,17:56:07,1614423367,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
58,2021-02-28,1614445200,19.0,12.4,15.3,19.0,12.4,15.3,14.6,95.4,0.599,100.0,8.33,['rain'],0.0,0.0,31.3,10.1,98.2,1013.2,100.0,4.5,41.4,3.5,2.0,06:14:45,1614467685,17:56:33,1614509793,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
59,2021-03-01,1614531600,25.4,17.0,19.9,25.4,17.0,19.9,18.3,90.5,1.298,100.0,8.33,['rain'],0.0,0.0,52.9,23.8,72.0,1015.3,96.3,8.8,57.4,4.9,2.0,06:13:57,1614554037,17:56:58,1614596218,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
60,2021-03-02,1614618000,19.6,13.9,16.7,19.6,13.9,16.7,10.5,67.1,0.9,100.0,16.67,['rain'],0.0,0.0,53.3,24.1,29.3,1019.9,97.2,12.5,75.1,6.6,3.0,06:13:08,1614640388,17:57:23,1614682643,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['48830099999', 'remote', '59417099999']",obs
61,2021-03-03,1614704400,16.7,12.6,14.5,16.7,12.6,14.5,12.3,86.9,2.696,100.0,8.33,['rain'],0.0,0.0,25.9,11.9,31.0,1019.6,100.0,7.3,40.7,3.4,1.0,06:12:18,1614726738,17:57:48,1614769068,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
62,2021-03-04,1614790800,15.7,12.2,13.8,15.7,12.2,13.8,13.3,96.6,4.193,100.0,12.5,['rain'],0.0,0.0,33.5,9.7,49.5,1017.4,100.0,7.0,47.7,4.0,2.0,06:11:28,1614813088,17:58:12,1614855492,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
63,2021-03-05,1614877200,20.0,14.4,17.9,20.0,14.4,17.9,17.4,97.3,2.996,100.0,12.5,['rain'],0.0,0.0,33.5,14.4,207.5,1013.3,100.0,2.5,73.8,6.3,3.0,06:10:37,1614899437,17:58:37,1614941917,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
64,2021-03-06,1614963600,28.9,20.0,22.5,31.0,20.0,22.7,20.0,86.7,0.001,100.0,4.17,['rain'],0.0,0.0,41.4,15.1,66.4,1014.3,71.0,9.6,113.2,9.8,6.0,06:09:45,1614985785,17:59:00,1615028340,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
65,2021-03-07,1615050000,24.1,17.3,20.5,24.1,17.3,20.5,15.6,73.7,1.4,100.0,25.0,['rain'],0.0,0.0,43.6,20.2,34.8,1017.8,89.4,12.5,142.8,12.1,6.0,06:08:53,1615072133,17:59:24,1615114764,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
66,2021-03-08,1615136400,22.6,19.2,20.6,22.6,19.2,20.6,18.8,89.2,1.997,100.0,4.17,['rain'],0.0,0.0,38.5,15.8,163.6,1017.0,86.8,10.6,118.1,10.2,5.0,06:08:01,1615158481,17:59:47,1615201187,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
67,2021-03-09,1615222800,23.3,19.2,21.2,23.3,19.2,21.2,19.4,90.1,0.2,100.0,4.17,['rain'],0.0,0.0,35.3,14.0,152.2,1016.9,86.9,11.9,121.6,10.6,5.0,06:07:08,1615244828,18:00:09,1615287609,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
68,2021-03-10,1615309200,25.6,19.4,21.6,25.6,19.4,21.6,19.1,86.0,0.06,100.0,8.33,['rain'],0.0,0.7,44.3,16.9,160.3,1016.4,69.1,12.5,161.1,14.0,7.0,06:06:15,1615331175,18:00:32,1615374032,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
69,2021-03-11,1615395600,25.2,18.8,21.5,25.2,18.8,21.5,19.3,87.6,1.4,100.0,20.83,['rain'],0.0,0.0,31.7,11.5,134.8,1017.8,74.7,12.5,125.7,10.6,6.0,06:05:22,1615417522,18:00:54,1615460454,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
70,2021-03-12,1615482000,25.0,19.1,21.5,25.0,19.1,21.5,19.3,87.9,1.3,100.0,25.0,['rain'],0.0,0.0,23.0,8.6,97.3,1017.9,79.3,9.3,137.5,11.8,5.0,06:04:28,1615503868,18:01:16,1615546876,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
71,2021-03-13,1615568400,27.1,18.1,21.6,28.2,18.1,21.6,18.8,85.4,0.9,100.0,16.67,['rain'],0.0,0.0,21.2,7.9,133.0,1017.4,81.3,11.1,145.1,12.6,7.0,06:03:34,1615590214,18:01:38,1615633298,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
72,2021-03-14,1615654800,26.2,17.6,21.7,26.2,17.6,21.7,18.4,82.3,0.4,100.0,16.67,['rain'],0.0,0.0,36.0,15.8,173.0,1014.5,62.9,12.5,160.6,13.9,6.0,06:02:39,1615676559,18:01:59,1615719719,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
73,2021-03-15,1615741200,23.0,19.2,21.1,23.0,19.2,21.1,19.3,89.8,1.0,100.0,20.83,['rain'],0.0,0.0,45.0,20.9,183.6,1012.2,87.7,9.9,95.4,8.2,4.0,06:01:44,1615762904,18:02:20,1615806140,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
